#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147
trpos2840.txt_allergen_2929,0.26866,0.42537,0.30597,0.41791,0.34328,0.23881,0.33582,0.35075,0.31343,0.35821,0.40299,0.23881,0.067164,0.80597,0.12687,0.43284,0.27612,0.29104,0.47015,0.26866,0.26119,2.985075,23.8806,44.02985,76.1194,98.50746,1.492537,24.62687,48.50746,68.65672,99.25373,0.7462687,21.64179,50.74627,78.35821,100,1.492537,23.8806,47.76119,69.40299,99.25373,2.985075,28.35821,58.20896,82.08955,98.50746,0.7462687,16.41791,42.53731,67.16418,100,0.7462687,21.64179,52.23881,79.10448,100,1.492537,27.61194,49.25373,69.40299,99.25373,2.985075,15.67164,43.28358,73.13433,98.50746,1.492537,22.38806,47.76119,68.65672,99.25373,2.985075,32.08955,57.46269,82.83582,98.50746,0.7462687,16.41791,42.53731,67.16418,100,16.41791,34.32836,64.92537,67.16418,92.53731,0.7462687,26.1194,50,75.37313,100,5.970149,11.9403,35.8209,60.44776,97.76119,0.7462687,19.40299,47.76119,73.8806,100,2.238806,26.1194,54.47761,74.62687,95.52239,1.492537,24.62687,45.52239,69.40299,99.25373,2.238806,24.62687,52.98507,75.37313,99.25373,2.985075,23.8806,44.02985,76.1194,98.50746,0.7462687,17.91045,41.04478,68.65672,100,0.24812,0.15789,0.24812,0.28571,0.18045,0.19549,0.19549,0.21053,0.21053,0.2782,0.15789,0.21805,0.097744,0.0075188,0.18797,0.21053,0.25564,0.16541,0.25564,0.28571,0.15038
trpos2840.txt_allergen_991,0.24074,0.62963,0.12963,0.72222,0.083333,0.19444,0.13889,0.59259,0.26852,0.44444,0.36111,0.19444,0.12037,0.77778,0.10185,0.32407,0.17593,0.5,0.37037,0.24074,0.38889,3.703704,16.66667,25.92593,37.96296,90.74074,0.9259259,46.2963,65.74074,82.40741,100,4.62963,12.03704,25,43.51852,49.07407,0.9259259,38.88889,62.96296,80.55556,99.07407,4.62963,6.481481,25,27.77778,41.66667,3.703704,14.81481,26.85185,37.03704,100,4.62963,12.03704,25,44.44444,49.07407,0.9259259,51.85185,66.66667,82.40741,99.07407,3.703704,17.59259,27.77778,37.96296,100,0.9259259,32.40741,61.11111,78.7037,99.07407,4.62963,25.92593,53.7037,74.07407,97.22222,3.703704,14.81481,26.85185,37.03704,100,3.703704,10.18519,19.44444,28.7037,50.92593,0.9259259,32.40741,58.33333,78.7037,100,6.481481,16.66667,27.77778,48.14815,90.74074,0.9259259,18.51852,31.48148,50.92593,100,5.555556,12.03704,26.85185,46.2963,99.07407,1.851852,50,69.44444,84.25926,98.14815,0.9259259,25,45.37037,68.51852,92.59259,3.703704,16.66667,25.92593,37.96296,90.74074,2.777778,50,65.74074,82.40741,100,0.18692,0.11215,0.074766,0.065421,0.20561,0.084112,0.046729,0.1215,0.18692,0.24299,0.14019,0.14953,0.14019,0.046729,0.15888,0.13084,0.24299,0.11215,0.21495,0.2243,0.084112
trpos2840.txt_allergen_1163,0.26316,0.3985,0.33835,0.42105,0.3609,0.21805,0.36842,0.35338,0.2782,0.35338,0.42857,0.21805,0.075188,0.81203,0.11278,0.39098,0.30827,0.30075,0.51128,0.26316,0.22556,3.007519,24.81203,54.88722,81.95489,98.49624,1.503759,21.80451,45.86466,67.66917,99.24812,0.7518797,25.56391,50.37594,77.44361,100,1.503759,22.55639,45.86466,69.17293,99.24812,3.007519,32.33083,51.8797,81.95489,98.49624,0.7518797,21.05263,51.12782,72.93233,100,0.7518797,25.56391,51.12782,78.19549,100,1.503759,22.55639,45.86466,67.66917,99.24812,3.007519,23.30827,41.35338,75.93985,98.49624,1.503759,19.54887,45.11278,67.66917,99.24812,3.007519,32.33083,50.37594,81.95489,98.49624,0.7518797,21.05263,51.12782,72.93233,100,27.81955,33.83459,64.66165,66.91729,92.4812,0.7518797,24.06015,49.62406,75.18797,100,6.015038,10.52632,35.33835,81.95489,97.74436,0.7518797,19.54887,51.8797,73.68421,100,2.255639,22.55639,45.86466,72.18045,96.99248,1.503759,24.81203,48.1203,75.18797,99.24812,2.255639,26.31579,51.8797,71.42857,99.24812,3.007519,24.81203,54.88722,81.95489,98.49624,0.7518797,13.53383,34.58647,60.90226,100,0.24242,0.16667,0.24242,0.31061,0.15909,0.20455,0.20455,0.20455,0.20455,0.27273,0.13636,0.22727,0.10606,0.015152,0.16667,0.21212,0.24242,0.22727,0.28788,0.24242,0.12121
trpos2840.txt_allergen_2382,0.38046,0.3419,0.27763,0.33162,0.45501,0.21337,0.3162,0.28535,0.39846,0.27763,0.509,0.21337,0.10283,0.79949,0.097686,0.42674,0.26221,0.31105,0.41388,0.38046,0.20566,0.2570694,23.65039,49.35733,71.97943,100,0.5141388,22.36504,44.47301,73.52185,98.45758,1.028278,27.7635,53.72751,79.43445,99.48586,0.5141388,24.67866,44.47301,73.26478,98.97172,0.2570694,23.90746,50.12853,75.57841,100,1.799486,27.50643,52.44216,74.03599,97.68638,1.028278,25.96401,53.47044,77.89203,99.48586,0.5141388,24.67866,44.73008,74.29306,98.45758,0.2570694,22.87918,48.84319,71.97943,100,0.5141388,25.70694,44.47301,75.83548,98.97172,0.2570694,23.13625,50.12853,74.55013,100,1.799486,27.50643,52.44216,74.03599,97.68638,6.169666,40.87404,55.78406,74.03599,97.68638,0.5141388,23.65039,48.32905,75.83548,100,0.2570694,21.8509,48.07198,61.95373,98.97172,0.2570694,23.65039,50.64267,73.00771,99.74293,1.028278,19.53728,53.72751,79.17738,99.48586,0.7712082,26.99229,45.75835,74.29306,100,0.5141388,25.96401,50.12853,78.40617,99.48586,0.2570694,23.65039,49.35733,71.97943,100,1.285347,21.33676,49.6144,69.40874,98.45758,0.29124,0.21392,0.17784,0.31701,0.1366,0.17268,0.16753,0.25,0.26031,0.29381,0.12371,0.18557,0.17268,0.012887,0.15464,0.20361,0.26289,0.15206,0.33505,0.14948,0.1701
trpos2840.txt_allergen_3355,0.29738,0.3965,0.30612,0.39359,0.39942,0.207,0.33819,0.33528,0.32653,0.31487,0.47813,0.207,0.090379,0.81341,0.09621,0.40525,0.2828,0.31195,0.37901,0.29738,0.32362,0.5830904,27.40525,45.1895,71.42857,99.70845,0.8746356,25.94752,55.10204,79.59184,100,0.2915452,18.65889,43.73178,73.17784,99.12536,0.5830904,24.19825,53.64431,79.59184,100,2.040816,27.40525,45.77259,74.05248,99.70845,0.2915452,22.44898,40.52478,70.84548,97.66764,0.2915452,19.53353,46.93878,73.76093,99.12536,0.8746356,23.61516,55.10204,79.59184,100,0.5830904,27.69679,45.77259,71.42857,99.70845,0.5830904,23.61516,52.76968,73.46939,100,0.8746356,29.15452,48.10496,75.80175,99.70845,0.2915452,22.44898,40.52478,70.84548,97.66764,1.166181,21.57434,39.06706,65.01458,87.46356,0.2915452,24.4898,51.6035,74.63557,100,0.5830904,27.40525,45.1895,81.9242,99.70845,0.2915452,26.82216,48.10496,76.67638,99.70845,2.623907,25.94752,51.6035,75.80175,98.83382,0.5830904,21.86589,46.35569,69.38776,100,1.457726,18.95044,47.52187,73.76093,99.12536,0.5830904,27.40525,45.1895,71.42857,99.70845,0.2915452,25.94752,56.85131,77.84257,100,0.22222,0.14035,0.28363,0.30117,0.15789,0.18421,0.26316,0.17836,0.19591,0.29825,0.13743,0.20468,0.14327,0.0087719,0.16082,0.21053,0.27193,0.15205,0.17836,0.31287,0.18421
trpos2840.txt_allergen_2292,0.30101,0.39192,0.30707,0.41616,0.36364,0.2202,0.33333,0.35556,0.31111,0.36768,0.41212,0.2202,0.10101,0.78788,0.11111,0.4,0.31919,0.28081,0.48889,0.30101,0.2101,1.010101,19.39394,52.12121,73.93939,99.19192,0.4040404,26.26263,49.49495,75.35354,100,0.2020202,26.46465,47.67677,75.55556,99.79798,0.4040404,24.44444,47.87879,73.53535,100,0.8080808,23.23232,51.91919,77.17172,99.59596,0.2020202,26.46465,50.50505,74.14141,99.79798,0.2020202,27.27273,49.09091,75.55556,99.79798,0.4040404,24.84848,48.28283,74.54545,100,1.010101,20.60606,53.13131,74.14141,99.19192,0.4040404,24.64646,48.68687,74.54545,100,0.8080808,23.23232,49.89899,75.9596,99.59596,0.2020202,26.46465,50.50505,74.14141,99.79798,1.010101,21.81818,49.69697,71.91919,98.58586,0.2020202,26.26263,50.10101,75.75758,100,2.626263,15.75758,46.86869,71.31313,99.19192,0.2020202,22.0202,47.87879,71.31313,99.59596,0.4040404,28.08081,52.52525,77.37374,99.79798,0.6060606,24.0404,49.49495,74.54545,100,0.8080808,25.25253,48.48485,73.53535,100,1.010101,19.39394,52.12121,73.93939,99.19192,0.2020202,29.49495,48.88889,77.57576,98.18182,0.2085,0.21255,0.24291,0.2753,0.18421,0.16599,0.22672,0.23684,0.2004,0.28947,0.17409,0.17611,0.15587,0.026316,0.17206,0.24696,0.2085,0.19028,0.31377,0.21053,0.10729
trpos2840.txt_allergen_1596,0.31921,0.37429,0.3065,0.43079,0.33051,0.2387,0.33616,0.33051,0.33333,0.33757,0.42373,0.2387,0.12994,0.76271,0.10734,0.45056,0.27684,0.2726,0.47034,0.31921,0.21045,0.2824859,27.9661,50.84746,76.27119,100,0.8474576,23.87006,50,73.72881,99.85876,0.1412429,22.17514,47.0339,73.44633,99.71751,0.8474576,25.56497,52.25989,74.15254,99.85876,0.4237288,26.55367,50.42373,75.84746,99.71751,0.1412429,19.77401,45.0565,73.30508,100,0.1412429,22.17514,47.74011,73.58757,99.71751,0.8474576,23.58757,50,72.88136,99.85876,0.2824859,28.10734,51.27119,77.68362,100,0.9887006,27.40113,54.23729,74.43503,99.85876,0.4237288,25.84746,50.28249,75.42373,99.71751,0.1412429,19.77401,45.0565,73.30508,100,0.2824859,18.64407,46.32768,73.30508,100,0.1412429,24.43503,50,74.29379,99.85876,4.80226,32.48588,52.68362,78.24859,99.0113,0.1412429,22.88136,47.88136,74.71751,100,0.5649718,24.29379,51.55367,75.56497,99.85876,0.8474576,27.9661,52.40113,74.43503,98.58757,0.4237288,23.44633,48.0226,73.72881,99.71751,0.2824859,27.9661,50.84746,76.27119,100,0.1412429,23.0226,48.87006,72.88136,99.85876,0.22914,0.1768,0.23479,0.30552,0.20368,0.15276,0.23197,0.20226,0.22348,0.29279,0.16266,0.19378,0.18812,0.033946,0.15559,0.26308,0.27157,0.13013,0.2744,0.18105,0.13154
trpos2840.txt_allergen_748,0.32087,0.39252,0.2866,0.3676,0.38629,0.24611,0.35202,0.30218,0.34579,0.31464,0.43925,0.24611,0.090343,0.79751,0.11215,0.41433,0.31776,0.26791,0.41433,0.32087,0.2648,0.623053,22.74143,49.22118,70.09346,97.81931,1.869159,30.84112,52.64798,77.25857,98.75389,0.3115265,21.80685,45.79439,75.07788,100,1.869159,30.84112,48.2866,73.20872,98.44237,1.246106,22.42991,49.84424,73.83178,99.68847,0.3115265,19.00312,52.33645,78.19315,100,0.3115265,23.36449,50.46729,77.57009,100,1.869159,28.34891,45.17134,72.58567,98.44237,0.623053,23.05296,50.77882,71.02804,97.81931,1.869159,28.34891,46.10592,74.1433,95.3271,1.246106,24.92212,50.46729,71.02804,99.68847,0.3115265,19.00312,52.33645,78.19315,100,0.623053,14.64174,32.08723,61.68224,89.71963,0.3115265,27.72586,52.33645,77.57009,100,8.411215,21.49533,44.54829,61.99377,97.50779,0.3115265,19.00312,39.56386,64.79751,100,0.9345794,28.97196,58.25545,80.06231,99.68847,2.803738,32.71028,53.58255,81.30841,98.44237,0.9345794,22.42991,45.79439,74.76636,99.68847,0.623053,22.74143,49.22118,70.09346,97.81931,0.3115265,31.15265,54.20561,78.50467,100,0.23438,0.20938,0.22187,0.27813,0.19062,0.19062,0.23438,0.25938,0.19687,0.2875,0.15,0.23125,0.15,0.0125,0.175,0.27813,0.19687,0.19062,0.275,0.225,0.16875
trpos2840.txt_allergen_3211,0.22302,0.46763,0.30935,0.4964,0.25899,0.2446,0.34173,0.42086,0.23741,0.38849,0.36691,0.2446,0.079137,0.86691,0.053957,0.35612,0.30576,0.33813,0.46763,0.22302,0.30935,1.079137,36.33094,55.7554,78.05755,100,0.7194245,19.42446,40.28777,68.34532,98.20144,0.3597122,31.65468,58.63309,79.4964,99.64029,0.7194245,19.06475,38.84892,65.82734,98.20144,3.597122,33.09353,60.43165,78.05755,99.28058,0.3597122,37.05036,59.35252,81.29496,100,0.3597122,27.69784,57.91367,76.97842,99.64029,0.7194245,16.90647,38.1295,67.26619,98.20144,1.079137,36.33094,55.7554,78.05755,100,0.7194245,20.14388,35.97122,73.38129,98.20144,2.158273,28.41727,51.79856,71.22302,99.28058,0.3597122,37.05036,59.35252,81.29496,100,2.877698,39.20863,59.35252,75.17986,100,0.3597122,24.10072,48.92086,74.46043,99.64029,1.079137,15.82734,34.17266,57.19424,90.28777,0.3597122,13.66906,39.92806,73.02158,100,4.676259,35.61151,57.91367,73.74101,99.64029,1.079137,24.46043,49.64029,74.46043,98.20144,0.7194245,22.66187,46.40288,71.22302,99.64029,1.079137,36.33094,55.7554,78.05755,100,0.3597122,19.42446,47.48201,75.53957,98.20144,0.18051,0.16968,0.28159,0.26354,0.213,0.14801,0.26715,0.19134,0.18051,0.29964,0.16968,0.19134,0.12635,0.0072202,0.093863,0.21661,0.23105,0.21661,0.23105,0.29603,0.11913
trpos2840.txt_allergen_495,0.34884,0.32558,0.32558,0.4186,0.37209,0.2093,0.34109,0.27907,0.37984,0.32558,0.46512,0.2093,0.11628,0.74419,0.13953,0.3876,0.32558,0.28682,0.46512,0.34884,0.18605,0.7751938,14.72868,41.08527,67.44186,100,6.976744,27.90698,54.26357,75.96899,96.89922,2.325581,21.70543,50.3876,75.1938,98.44961,0.7751938,20.93023,49.6124,73.64341,100,1.550388,28.68217,48.83721,79.06977,98.44961,4.651163,23.25581,42.63566,68.99225,99.22481,2.325581,22.48062,52.71318,75.1938,98.44961,6.976744,30.23256,51.93798,76.74419,96.89922,0.7751938,17.05426,41.08527,67.44186,100,0.7751938,24.8062,46.51163,75.96899,100,1.550388,22.48062,50.3876,76.74419,98.44961,4.651163,23.25581,42.63566,68.99225,99.22481,4.651163,11.62791,39.53488,68.99225,99.22481,1.550388,27.13178,52.71318,75.96899,98.44961,0.7751938,9.302326,41.08527,53.48837,100,1.550388,28.68217,47.28682,74.4186,99.22481,2.325581,22.48062,54.26357,75.1938,98.44961,0.7751938,18.60465,45.73643,67.44186,100,2.325581,27.13178,51.93798,81.39535,98.44961,0.7751938,14.72868,41.08527,67.44186,100,13.17829,26.35659,54.26357,70.54264,96.12403,0.26563,0.25,0.23438,0.28906,0.19531,0.13281,0.21094,0.30469,0.25781,0.32031,0.14844,0.17969,0.20313,0.015625,0.25,0.32813,0.21875,0.1875,0.38281,0.21094,0.13281
trpos2840.txt_allergen_961,0.33603,0.32389,0.34008,0.34008,0.4413,0.21862,0.35628,0.28745,0.35628,0.2915,0.48988,0.21862,0.10931,0.77328,0.11741,0.4332,0.31174,0.25506,0.49798,0.33603,0.16599,1.214575,23.88664,47.77328,74.89879,100,0.8097166,29.95951,55.06073,79.35223,99.19028,0.4048583,19.83806,45.34413,67.61134,98.38057,0.8097166,27.93522,51.417,79.35223,99.19028,2.834008,24.2915,49.79757,74.89879,100,0.4048583,18.62348,40.89069,63.96761,99.59514,0.4048583,19.83806,45.34413,67.61134,98.38057,0.8097166,29.1498,55.06073,79.75709,99.19028,1.214575,25.91093,48.98785,74.49393,100,0.8097166,29.1498,54.65587,80.97166,99.19028,2.834008,23.48178,49.79757,74.89879,100,0.4048583,18.62348,40.89069,63.96761,99.59514,1.214575,11.33603,39.67611,63.96761,99.59514,0.4048583,24.2915,50.20243,76.51822,100,8.906883,30.76923,45.74899,62.75304,96.35628,0.4048583,29.1498,52.22672,74.49393,100,2.024291,23.48178,50.60729,69.23077,98.38057,0.8097166,16.59919,40.08097,78.54251,98.78543,0.8097166,23.48178,48.583,74.08907,99.19028,1.214575,23.88664,47.77328,74.89879,100,0.4048583,26.72065,55.87045,71.65992,95.95142,0.21545,0.22764,0.19106,0.30081,0.13008,0.21545,0.16667,0.25203,0.20732,0.28455,0.11382,0.23171,0.16667,0.036585,0.19106,0.26016,0.21138,0.14634,0.32927,0.1748,0.11382
trpos2840.txt_allergen_2925,0.25373,0.4403,0.30597,0.41791,0.34328,0.23881,0.33582,0.35821,0.30597,0.35821,0.40299,0.23881,0.067164,0.81343,0.1194,0.43284,0.27612,0.29104,0.48507,0.25373,0.26119,5.970149,28.35821,55.22388,76.1194,98.50746,1.492537,22.38806,47.76119,68.65672,99.25373,0.7462687,21.64179,50.74627,78.35821,100,1.492537,23.8806,47.76119,69.40299,99.25373,5.223881,32.83582,58.95522,82.83582,100,0.7462687,15.67164,40.29851,66.41791,95.52239,0.7462687,21.64179,52.23881,79.10448,100,1.492537,27.61194,49.25373,69.40299,99.25373,2.985075,16.41791,43.28358,73.13433,98.50746,1.492537,22.38806,47.76119,68.65672,99.25373,5.223881,32.83582,58.20896,83.58209,100,0.7462687,15.67164,40.29851,66.41791,95.52239,16.41791,34.32836,64.92537,67.16418,92.53731,0.7462687,25.37313,49.25373,74.62687,100,5.970149,11.9403,36.56716,82.08955,97.76119,0.7462687,19.40299,47.76119,73.8806,100,2.238806,26.1194,54.47761,74.62687,95.52239,1.492537,24.62687,45.52239,69.40299,99.25373,2.238806,24.62687,52.98507,75.37313,100,5.970149,28.35821,55.22388,76.1194,98.50746,0.7462687,15.67164,40.29851,56.71642,95.52239,0.2406,0.15038,0.25564,0.28571,0.18045,0.18797,0.19549,0.21053,0.22556,0.2782,0.15789,0.21053,0.097744,0.0075188,0.18797,0.21053,0.25564,0.16541,0.24812,0.30075,0.14286
trpos2840.txt_allergen_353,0.26718,0.41221,0.32061,0.45802,0.35878,0.18321,0.35115,0.37405,0.27481,0.38931,0.42748,0.18321,0.076336,0.80916,0.1145,0.38931,0.29008,0.32061,0.51145,0.26718,0.22137,3.053435,21.37405,42.74809,75.57252,98.47328,1.526718,25.9542,48.0916,68.70229,99.23664,0.7633588,19.84733,50.38168,77.8626,100,1.526718,22.90076,45.03817,68.70229,99.23664,3.053435,26.71756,58.01527,83.96947,100,0.7633588,14.50382,41.22137,65.64885,95.41985,0.7633588,19.84733,51.14504,78.62595,100,1.526718,27.48092,47.32824,67.93893,99.23664,3.053435,21.37405,42.74809,75.57252,98.47328,1.526718,20.61069,44.27481,67.93893,99.23664,3.053435,33.58779,58.01527,83.96947,100,0.7633588,14.50382,41.22137,65.64885,95.41985,14.50382,32.82443,64.12214,66.41221,92.36641,0.7633588,24.42748,49.61832,74.80916,100,6.10687,10.68702,35.1145,81.67939,97.70992,0.7633588,19.84733,45.80153,73.28244,100,2.290076,25.19084,54.96183,78.62595,96.94656,1.526718,22.90076,47.32824,68.70229,99.23664,2.290076,24.42748,50.38168,76.33588,100,3.053435,21.37405,42.74809,75.57252,98.47328,0.7633588,23.66412,45.03817,67.93893,95.41985,0.21538,0.15385,0.24615,0.33846,0.15385,0.13077,0.21538,0.18462,0.18462,0.34615,0.13077,0.15385,0.10769,0.015385,0.16923,0.23846,0.25385,0.19231,0.26154,0.25385,0.10769
trpos2840.txt_allergen_3143,0.37981,0.30288,0.31731,0.32692,0.36058,0.3125,0.375,0.22115,0.40385,0.26923,0.41827,0.3125,0.14904,0.70192,0.14904,0.48077,0.26442,0.25481,0.40385,0.37981,0.21635,1.923077,26.44231,52.88462,79.32692,100,0.9615385,25.96154,50.96154,71.63462,99.03846,0.4807692,19.71154,45.19231,70.67308,97.11538,0.9615385,23.07692,49.03846,72.59615,99.03846,2.403846,25.48077,46.63462,74.03846,100,0.4807692,22.59615,50,77.40385,99.51923,0.4807692,21.63462,46.63462,70.67308,97.11538,0.9615385,23.07692,51.92308,69.23077,99.03846,1.923077,27.88462,53.84615,80.28846,100,0.9615385,19.23077,44.71154,69.71154,99.03846,2.403846,25.48077,50.48077,75.96154,100,0.4807692,22.59615,50,77.40385,99.51923,1.923077,20.19231,56.73077,87.01923,99.51923,0.4807692,24.03846,47.59615,72.11538,100,7.211538,17.78846,46.15385,75,94.23077,0.4807692,31.25,54.32692,78.84615,100,1.442308,18.26923,43.26923,64.42308,97.11538,0.9615385,20.67308,44.71154,71.15385,99.03846,2.403846,23.07692,47.59615,73.55769,99.03846,1.923077,26.44231,52.88462,79.32692,100,0.4807692,24.51923,48.55769,64.42308,96.63462,0.24155,0.25604,0.2029,0.26087,0.23188,0.23671,0.18357,0.32367,0.19324,0.22222,0.19324,0.27536,0.21739,0.062802,0.20773,0.28986,0.23188,0.1256,0.34783,0.17391,0.14976
trpos2840.txt_allergen_308,0.28313,0.41566,0.3012,0.42169,0.3494,0.22892,0.33133,0.35542,0.31325,0.34337,0.42771,0.22892,0.096386,0.78313,0.12048,0.39157,0.31928,0.28916,0.43976,0.28313,0.27711,0.6024096,24.6988,51.80723,75.90361,99.39759,1.807229,18.6747,43.9759,74.6988,98.79518,1.204819,26.50602,48.79518,70.48193,100,1.807229,20.48193,50.60241,74.6988,98.79518,0.6024096,27.10843,48.79518,72.89157,100,6.626506,22.28916,44.57831,70.48193,99.39759,1.204819,25.90361,48.19277,72.89157,100,1.807229,18.6747,45.18072,75.3012,98.79518,0.6024096,24.6988,51.80723,73.49398,99.39759,1.807229,28.31325,55.42169,76.50602,98.79518,0.6024096,25.90361,45.78313,67.46988,100,6.626506,22.28916,44.57831,70.48193,99.39759,14.45783,24.6988,44.57831,78.91566,99.39759,1.204819,24.09639,49.39759,72.89157,100,0.6024096,21.68675,51.80723,73.49398,92.16867,0.6024096,25.3012,58.43373,78.91566,100,1.204819,22.89157,39.15663,63.25301,97.59036,1.807229,20.48193,51.20482,74.6988,98.79518,1.204819,27.71084,50.60241,74.09639,100,0.6024096,24.6988,51.80723,75.90361,99.39759,2.409639,16.86747,37.3494,69.87952,98.79518,0.21818,0.18788,0.27879,0.31515,0.2303,0.13333,0.27879,0.21212,0.18182,0.30909,0.2,0.16364,0.16364,0.018182,0.18182,0.23636,0.27273,0.17576,0.27273,0.25455,0.13333
trpos2840.txt_allergen_2502,0.27273,0.27273,0.45455,0.36364,0.36364,0.27273,0.45455,0.27273,0.27273,0.27273,0.45455,0.27273,0.090909,0.72727,0.18182,0.27273,0.36364,0.36364,0.54545,0.27273,0.18182,27.27273,27.27273,27.27273,45.45455,100,18.18182,18.18182,18.18182,36.36364,90.90909,9.090909,9.090909,54.54545,63.63636,81.81818,18.18182,18.18182,36.36364,45.45455,90.90909,9.090909,9.090909,27.27273,54.54545,81.81818,63.63636,63.63636,63.63636,72.72727,100,9.090909,9.090909,54.54545,63.63636,81.81818,18.18182,18.18182,18.18182,36.36364,90.90909,27.27273,27.27273,27.27273,45.45455,100,18.18182,18.18182,18.18182,36.36364,45.45455,9.090909,9.090909,27.27273,54.54545,90.90909,63.63636,63.63636,63.63636,72.72727,100,100,100,100,100,100,9.090909,18.18182,54.54545,72.72727,90.90909,27.27273,27.27273,27.27273,27.27273,45.45455,27.27273,27.27273,27.27273,81.81818,100,9.090909,9.090909,54.54545,63.63636,72.72727,18.18182,18.18182,36.36364,45.45455,90.90909,9.090909,9.090909,54.54545,63.63636,81.81818,27.27273,27.27273,27.27273,45.45455,100,18.18182,18.18182,18.18182,18.18182,90.90909,0.4,0.1,0.2,0.5,0.1,0.2,0.2,0.1,0.4,0.4,0,0.3,0.1,0,0.4,0.1,0.4,0.2,0.3,0.2,0.2
trpos2840.txt_allergen_921,0.28571,0.40532,0.30897,0.40199,0.34219,0.25581,0.36545,0.32226,0.31229,0.30565,0.43854,0.25581,0.11296,0.80731,0.079734,0.35548,0.3588,0.28571,0.42525,0.28571,0.28904,0.6644518,22.25914,52.15947,75.08306,99.33555,0.9966777,28.2392,48.83721,73.75415,99.00332,0.3322259,23.25581,45.84718,74.08638,100,0.9966777,26.9103,54.15282,75.41528,99.00332,0.6644518,25.5814,50.16611,73.42193,100,0.3322259,17.60797,42.52492,71.09635,99.33555,0.3322259,24.91694,45.84718,74.08638,100,0.9966777,28.57143,51.16279,73.75415,99.00332,0.6644518,20.26578,50.49834,75.08306,99.33555,2.325581,23.58804,47.50831,68.10631,99.00332,0.6644518,29.56811,54.48505,79.73422,100,0.3322259,17.60797,42.52492,71.09635,99.33555,3.986711,22.25914,49.50166,80.39867,99.33555,0.3322259,25.91362,48.83721,74.08638,100,2.657807,11.96013,50.49834,66.44518,95.68106,3.986711,23.92027,45.18272,69.76744,99.33555,0.3322259,20.93023,49.83389,77.74086,100,0.6644518,26.9103,55.1495,73.0897,99.00332,0.3322259,27.24252,48.50498,74.08638,100,0.6644518,22.25914,52.15947,75.08306,99.33555,0.9966777,18.60465,46.84385,75.41528,97.34219,0.24333,0.16333,0.26333,0.28667,0.22,0.16333,0.26,0.20667,0.22667,0.25667,0.17667,0.20667,0.2,0.013333,0.14,0.24333,0.23667,0.20333,0.21333,0.24,0.19333
trpos2840.txt_allergen_1466,0.325,0.40455,0.27045,0.43409,0.34773,0.21818,0.30227,0.35909,0.33864,0.39318,0.38864,0.21818,0.11364,0.74773,0.13864,0.43182,0.27955,0.28864,0.45909,0.325,0.21591,1.136364,23.86364,54.54545,75.45455,99.77273,0.4545455,24.31818,46.36364,71.59091,99.31818,0.2272727,25.22727,49.54545,76.81818,100,0.4545455,23.63636,48.40909,73.40909,99.31818,0.6818182,24.77273,51.13636,78.63636,100,0.2272727,27.27273,45.68182,70.68182,98.86364,0.2272727,25.90909,51.59091,74.54545,100,0.4545455,24.31818,46.36364,73.40909,99.31818,1.136364,23.40909,52.95455,75,99.77273,0.9090909,24.31818,49.31818,73.63636,99.31818,0.4545455,24.09091,49.77273,77.04545,100,0.2272727,27.27273,45.68182,70.68182,98.86364,1.136364,21.81818,45.22727,76.13636,98.86364,0.2272727,25,47.5,74.77273,100,2.954545,28.40909,57.04545,72.27273,98.18182,0.2272727,26.59091,50.45455,77.04545,100,0.6818182,23.63636,52.72727,74.77273,99.54545,0.4545455,22.27273,47.04545,71.81818,99.77273,0.6818182,25.22727,48.63636,77.95455,100,1.136364,23.86364,54.54545,75.45455,99.77273,0.2272727,22.72727,43.18182,67.95455,99.09091,0.26424,0.1959,0.22779,0.30752,0.18907,0.13212,0.22096,0.23007,0.24374,0.30752,0.1754,0.14579,0.17768,0.022779,0.20501,0.24601,0.2369,0.15945,0.31207,0.20046,0.14806
